text,metadata
"BAB 3 —  APBN DAN APBD   ●   109
kewajiban daerah dalam satu tahun anggaran yang tidak akan diperoleh 
pembayarannya kembali oleh daerah. Menurut Undang-Undang Nomor 
33 tahun 2004, belanja daerah adalah semua kewajiban daerah yang 
diakui sebagai pengurang nilai kekayaan bersih dalam periode tahun 
anggaran yang bersangkutan.
Belanja daerah dibagi menjadi empat jenis belanja yaitu, belanja 
operasional, belanja modal, belanja tidak terduga, dan belanja transfer. 
Belanja operasional merupakan belanja sehari-hari yang dikeluarkan 
oleh pemerintah daerah, contohnya belanja pegawai, belanja bunga, 
dan subsidi. Belanja modal adalah pengeluaran untuk menambah aset 
tetap yang memberikan manfaat lebih dari satu tahun. Belanja tidak 
terduga merupakan belanja untuk keadaan darurat maupun musibah. 
Belanja transfer adalah pengeluaran pemerintah daerah provinsi 
kepada pemerintah daerah kabupaten/kota.
Untuk menambah pemahaman kalian tentang pendapatan dan 
belanja daerah, kalian diminta untuk mengerjakan lembar aktivitas 
berikut.
Aktivitas 7
Proyek Menganalisis APBD
Petunjuk Pengerjaan
1. Kerjakanlah tugas berikut secara berkelompok!
2. Buatlah laporan berdasarkan instruksi berikut!
a. Carilah data APBD 3 tahun terakhir berdasarkan kota/kabupaten 
tempat tinggal kalian!
b. Identifikasi pendapatan apa saja yang termasuk kedalam PAD!","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 120, 'id': 'Ekonomi_120'}"
"110   ●   EKONOMI UNTUK SMA/MA KELAS XII
c. Identifikasi belanja apa saja yang termasuk ke dalam belanja 
operasional!
d. Analisis informasi apa saja yang kalian peroleh dari data APBD 
tersebut!
e. Carilah data APBD kota lain dan bandingkan dengan APBD kota/
kabupaten kalian!
3. Buatlah laporan dalam bentuk Microsoft Word dengan ukuran 
kertas A4, font Times New Roman, font size 12, dan spasi 1,5!
4. Boleh mencari informasi di buku ajar yang tersedia atau dari 
sumber lain, seperti jurnal dan internet!
5. Setelah selesai, presentasikan hasil pekerjaan kelompok kalian 
dengan kelompok lain!
Aktivitas 8
Alokasi Dana Desa
Petunjuk Pengerjaan
1. Bacalah artikel dalam link berikut ini dengan saksama!
https://www.medcom.id/nasional/daerah/
ob3X080k-bupati-lebak-klaim-dana-desa-
berhasil-kurangi-kemiskinan.
2. Jawablah pertanyaan yang tersedia!
3. Kemukakan jawaban kalian di depan kelas dengan panduan guru!","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 121, 'id': 'Ekonomi_121'}"
"BAB 3 —  APBN DAN APBD   ●   111
Bupati Lebak Klaim Dana Desa 
Berhasil Kurangi Kemiskinan
Lebak: Pemerintah Kabupaten Lebak, Provinsi Banten, optimistis 
pencairan dana desa (DD) dari pemerintah pusat mampu 
mengatasi kemiskinan melalui pembangunan infrastruktur dan 
peningkatan ekonomi di daerah itu.
“Kami mendorong DD dapat mensejahterakan masyarakat 
desa,” kata Wakil Bupati Lebak Ade Sumardi di Citorek, Kabupaten 
Lebak, Sabtu, 10 September 2022.
Ia mengatakan penyaluran DD yang digulirkan Presiden Joko 
Widodo sejak tahun 2014 membuat Kabupaten Lebak terbebas 
dari status sebagai daerah tertinggal. Saat ini, menurutnya, 
infrastruktur di desa-desa di daerah ini relatif baik, seperti jalan 
desa dan jalan lingkungan, termasuk jembatan semi permanen 
dan jembatan gantung.
Selain itu, pertumbuhan ekonomi masyarakat pedesaan 
meningkat karena DD bisa dialokasikan untuk pelatihan dan 
pembinaan pelaku usaha mikro, kecil, dan menengah (UMKM). 
Oleh karena itu, pemerintah daerah optimistis pencairan DD dapat 
mengatasi persoalan masyarakat kecil dan pengangguran, terkait 
penyesuaian harga bahan bakar minyak (BBM).
“Kita diperkirakan mendapatkan DD sekitar Rp250 miliar 
untuk 340 desa dan dipastikan dapat menggulirkan pertumbuhan 
ekonomi masyarakat,” kata Ade.
Dia menyebutkan bahwa masing-masing desa menerima 
antara Rp700 juta hingga Rp1,2 miliar dari DD yang dialokasikan 
APBN dengan prioritas penggunaan untuk pembangunan dan 
pemberdayaan masyarakat. Dia berharap DD digunakan untuk","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 122, 'id': 'Ekonomi_122'}"
"112   ●   EKONOMI UNTUK SMA/MA KELAS XII
kegiatan usaha ekonomi masyarakat sehingga meningkatkan 
pendapatan warga dan untuk kegiatan usaha ekonomi desa guna 
meningkatkan pendapatan asli desa.
Sumber: https://www.medcom.id/nasional/daerah/ob3X080k-bupati-lebak-klaim-dana-desaberhasil-kurangi-kemiskinan.
Berdasarkan artikel di atas jawablah pertanyaan-pertanyaan 
berikut dengan benar!
1. Manakah pernyataan berikut yang sesuai dengan isi artikel 
yang berjudul “Bupati Lebak Klaim Dana Desa Berhasil Kurangi 
Kemiskinan”. Berilah tanda centang (✓) pada kolom “Sesuai” jika 
pernyataan sesuai dan berilah tanda centang (✓) pada kolom “Tidak 
Sesuai” jika pernyataan tidak sesuai.
No. Pernyataan SesuaiTidak 
Sesuai
1. Dana desa berhasil mengurangi kemiskinan 
di daerah Lebak.
2. Pembangunan infrastruktur tidak bisa 
mengurangi kemiskinan di Lebak.
3. Pembinaan dan pelatihan UMKM 
merupakan pengeluaran yang diambil dari 
dana desa.
4 Dana desa diberikan kepada masyarakat 
untuk memenuhi kebutuhan akan BBM.
2. Menurut pendapat kalian, apakah dana desa dapat meningkatkan 
sumber penerimaan daerah ?","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 123, 'id': 'Ekonomi_123'}"
"BAB 3 —  APBN DAN APBD   ●   113
4. Mekanisme Penyusunan APBD
Sebelumnya kalian telah mempelajari mekanisme penyusunan APBN. 
Apakah persamaan dan perbedaan penyusunan APBN dan APBD ? 
Secara umum, tahapan penyusunan APBN dengan APBD tidak jauh 
berbeda. Adapun langkah-langkah penyusunan APBD adalah sebagai 
berikut.
a. Pemerintah daerah membuat perencanaan APBD, yang disebut 
dengan rancangan APBD (RAPBD).
b. Selanjutnya RAPBD akan diusulkan kepada DPRD. Apabila DPRD 
setuju, RAPBD akan disahkan menjadi APBD. Namum sebaliknya, 
apabila DPRD tidak setuju, pemerintah dapat melaksanakan 
pengeluaran sebesar APBD tahun sebelumnya.
c. Pelaksanaan APBD yang telah disetujui dan ditetapkan DPRD 
melalui peraturan daerah akan dituangkan melalui keputusan 
gubernur/walikota/bupati. 
Untuk menambah pemahaman kalian tentang mekanisme 
penyusunan APBN, kalian diminta untuk mengerjakan lembar aktivitas 
berikut.
Aktivitas 9
Mekanisme Penyusunan APBD
Petunjuk Pengerjaan
1. Kerjakanlah tugas berikut ini secara mandiri!
2. Buatlah bagan mekanisme penyusunan APBD berdasarkan Undang-
Undang Nomor 17 Tahun 2003!
3. Carilah informasi dari buku ajar atau sumber lain seperti jurnal 
dan internet atau melalui link berikut.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 124, 'id': 'Ekonomi_124'}"
"114   ●   EKONOMI UNTUK SMA/MA KELAS XII
https://peraturan.bpk.go.id/Home/
Details/43017/uu-no-17-tahun-2003
5. Pengaruh APBD terhadap Perekonomian
APBD sebagai instrumen kebijakan fiskal berpengaruh pada 
perekonomian melalui alokasi dan distribusi anggaran pemerintah 
daerah. Distribusi anggaran yang sesuai dengan kebutuhan daerah 
diharapkan dapat meningkatkan kesejahteraan masyarakat dan dapat 
meningkatkan pembangunan ekonomi.
Melalui alokasi anggaran di berbagai sektor, APBD juga diharapkan 
mampu menstabilkan perekonomian, meningkatkan pertumbuhan 
ekonomi, dan pemerataan pendapatan masyarakat. Selain dari 
pembangunan di berbagai sektor, APBD juga menjadi salah satu 
pertimbangan investor dari pihak swasta dalam menanamkan 
modalnya.
Untuk menambah pemahaman tentang APBN dan APBD, kalian 
diminta untuk mengerjakan lembar aktivitas berikut.
Aktivitas 10
TTS APBN dan APBD
Petunjuk Pengerjaan 
1. Kerjakanlah tugas berikut secara mandiri!
2. Isilah teka-teki berikut dengan jawaban yang tepat!","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 125, 'id': 'Ekonomi_125'}"
"BAB 3 —  APBN DAN APBD   ●   115
3. Carilah informasi dari buku ajar atau sumber lain, seperti jurnal 
dan internet!
12
4
5
1
13
1410976
8
113
Mendatar:
1. Pihak yang mengesahkan/menolak RAPBN.
3. Salah satu sumber penerimaan pusat.
4. Kondisi ketika penerimaan lebih kecil daripada pengeluaran.
6. Anggaran pendapatan dan belanja negara.
9. Salah satu pengeluaran rutin.
10. Salah satu penerimaan daerah.
11. Salah satu unsur penerimaan negara yang paling penting.
12. Fungsi ini diarahkan untuk mengurangi pengangguran dan 
pemborosan sumber daya.
13. Kondisi ketika penerimaan lebih besar daripada pengeluaran.
14. Bantuan dari pihak lain yang bersifat hadiah.
Menurun:
2. Alokasi dana pengeluaran pemerintah pusat yang disesuaikan 
dengan kebutuhan.
3. Komponen dalam APBN.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 126, 'id': 'Ekonomi_126'}"
"116   ●   EKONOMI UNTUK SMA/MA KELAS XII
5. Fungsi untuk melaksanakan pendapatan dan belanja pada tahun 
bersangkutan.
7. Pungutan pemerintah bersifat resmi dan memberikan balas jasa 
secara langsung.
8. Dana peruntukan daerah dari pemerintah pusat.
C. Perpajakan
Gambar 3.2 Pembangunan jalan merupakan salah satu penerapan fungsi pajak.
Sumber: Ardiasyah/ANTARA (2018)
Pada materi APBN dan APBD diketahui penyumbang penerimaan 
pemerintah paling besar adalah dari pajak. Selain itu, masyarakat 
sering kali diimbau agar menjadi warga yang taat pajak melalui iklan 
layanan masyarakat maupun papan reklame. Hal tersebut dilakukan 
pemerintah guna meningkatkan kesadaran masyarakat dalam 
membayar pajak. Mengapa masyarakat harus membayar pajak? Apa 
manfaat dari pajak? Pada bahasan ini, kalian akan mempelajari konsep 
perpajakan.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 127, 'id': 'Ekonomi_127'}"
"BAB 3 —  APBN DAN APBD   ●   117
1. Pengertian Pajak
Menurut Kamus Besar Bahasa Indonesia (KBB), pajak merupakan 
pungutan wajib. Secara istilah, pajak adalah iuran atau pungutan wajib 
yang dibayarkan rakyat untuk negara dan akan digunakan untuk 
kepentingan pemerintah dan masyarakat umum. 
Pajak merupakan salah satu sumber dana pemerintah dalam 
melakukan pembangunan, baik pemerintah pusat maupun pemerintah 
daerah. Pemungutan pajak dapat dipaksakan karena dilaksanakan 
berdasar kepada undang-undang negara Indonesia. Definisi atau 
pengertian pajak juga tertulis dalam Pasal 1 Undang-Undang Nomor 
28 Tahun 2007. Dalam pasal tersebut dijelaskan bahwa pajak adalah 
kontribusi wajib kepada negara oleh perseorangan atau kelompok. 
Pajak bersifat memaksa, berdasarkan undang-undang, dengan tidak 
mendapatkan timbal balik secara langsung, dan digunakan untuk 
kepentingan negara bagi sebesar-besarnya kemakmuran rakyat.
Berdasarkan definisi tersebut, terdapat ciri-ciri melekat dari pajak 
sebagai berikut.
a. Iuran wajib warga negara.
b. Bersifat memaksa.
c. Tidak ada timbal balik secara langsung.
d. Digunakan untuk melayani kepentingan masyarakat umum.
2. Fungsi Pajak
Pajak yang dipungut dari rakyat ke negara memiliki beberapa fungsi 
berikut.
a. Fungsi anggaran
Pajak berfungsi sebagai sumber utama kas negara. Pajak yang 
dikumpulkan atau diperoleh dari rakyat digunakan untuk membiayai 
pengeluaran negara. Makin banyak masyarakat yang membayar pajak,","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 128, 'id': 'Ekonomi_128'}"
"118   ●   EKONOMI UNTUK SMA/MA KELAS XII
makin tinggi pula penerimaan negara. Pajak yang diterima negara akan 
kembali kepada masyarakat dalam bentuk pembangunan infrastruktur 
atau perluasan lapangan kerja.
Gambar 3.3 Penerimaan calon aparatur sipil negara (ASN) merupakan salah satu bentuk 
perluasan lapangan kerja 
Sumber: M. Agung Rajasa/ANTARA FOTO (2020)
b. Fungsi alokasi
Fungsi ini menekankan bahwa pajak harus digunakan untuk mendanai 
atau menyediakan barang atau jasa yang dibutuhkan masyarakat. 
Menurut fungsi ini, pajak merupakan salah satu sumber pembiayaan 
bagi pemerintah dalam melaksanakan proses pembangunan di semua 
sektor. Misalnya untuk pembangunan sarana dan prasarana atau 
bahkan membangun infrastruktur. 
c. Fungsi distribusi
Fungsi distribusi disebut pula fungsi pemerataan. Menurut fungsi ini, 
pajak digunakan untuk pembangunan ekonomi. Artinya pajak yang 
diterima pemerintah digunakan dan disebarkan ke berbagai sektor 
pembangunan dan berbagai wilayah pembangunan, baik di tingkat","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 129, 'id': 'Ekonomi_129'}"
"BAB 3 —  APBN DAN APBD   ●   119
pusat maupun tingkat daerah. Distribusi hasil pajak juga harus adil, 
tidak tercemar unsur korupsi, kolusi, dan nepotisme (KKN), serta 
tidak memprioritaskan kampung halaman pejabat. Dengan adanya 
pendistribusian pajak yang merata, diharapkan dapat memperbaiki 
taraf hidup masyarakat.
d. Fungsi regulasi
Menurut fungsi ini, pajak berfungsi sebagai salah satu alat pengatur 
kegiatan ekonomi. Fungsi mengatur tersebut antara lain, mengatasi 
inflasi melalui kebijakan fiskal, memberikan perlindungan terhadap 
barang produksi, dan alat pendorong ekspor.
3. Manfaat Pajak
Pajak merupakan sumber utama penerimaan negara. Tanpa pajak, 
sebagian besar kegiatan negara sulit untuk dapat dilaksanakan. Uang 
pajak digunakan untuk pembiayaan dalam rangka memberikan rasa 
aman bagi seluruh lapisan masyarakat. Setiap warga negara bebas 
menikmati fasilitas atau pelayanan dari pemerintah yang semuanya 
dibiayai dengan uang yang berasal dari pajak. Oleh karena itu, kita 
wajib bertanggung jawab dalam penggunaan dan penyaluran pajak 
tersebut.
Pajak juga digunakan untuk memberikan subsidi pada barang-
barang yang sangat dibutuhkan masyarakat; membayar utang negara; 
dan digunakan untuk membantu usaha mikro, kecil, dan menengah 
(UMKM), baik dalam hal pembinaan maupun modal. Dengan 
demikian, jelas bahwa peranan penerimaan pajak bagi suatu negara 
menjadi penting dalam menunjang jalannya roda pemerintahan dan 
pembiayaan pembangunan.
Pajak juga mempunyai peranan dalam pembangunan di bidang 
pendidikan. Pendidikan mempunyai peran penting dalam peningkatan 
kualitas sumber daya manusia. Pendidikan memengaruhi secara penuh","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 130, 'id': 'Ekonomi_130'}"
"120   ●   EKONOMI UNTUK SMA/MA KELAS XII
pertumbuhan ekonomi suatu bangsa. Pembangunan pendidikan di 
Indonesia membutuhkan biaya yang besar. Kebutuhan biaya pendidikan 
tersebut sebagian besar bergantung pada penerimaan pajak.
Untuk menambah pemahaman kalian tentang manfaat pajak, 
kalian diminta untuk mengerjakan lembar aktivitas berikut.
Aktivitas 11
Game: Yuk Taat Pajak
Petunjuk Pengerjaan 
1. Kerjakan tugas berikut secara berkelompok!
2. Kunjungilah link di bawah ini atau dengan memindai QR-code 
berikut!
https://edukasi.pajak.go.id/game/01-Yuk-
Taat-Pajak-Yuk/
3. Lakukan simulasi atau permainan pajak secara mandiri dengan 
bimbingan guru!
4. Setelah selesai, buatlah simpulan dan presentasikan hasil simulasi 
kalian!","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 131, 'id': 'Ekonomi_131'}"
"BAB 3 —  APBN DAN APBD   ●   121
Aktivitas 12
Manfaat Pajak
Petunjuk Pengerjaan
1. Kerjakanlah tugas berikut secara berkelompok!
2. Lakukan pengamatan dan pendataan berbagai fasilitas umum di 
lingkungan tempat tinggal kalian!
3. Carilah informasi pendukung dari berbagai sumber, seperti buku, 
jurnal, atau internet!
4. Setelah selesai, buat simpulan dalam bentuk tabel dan presentasikan 
hasil pekerjaan kelompok kalian dengan kelompok lain!
No. Fasilitas Umum Manfaat bagi Masyarakat
Aktivitas 13
Literasi Pajak 
Petunjuk Pengerjaan
1. Bacalah artikel pada QR code berikut ini dengan saksama!","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 132, 'id': 'Ekonomi_132'}"
"122   ●   EKONOMI UNTUK SMA/MA KELAS XII
https://www.pajak.com/pajak/lsi-sebut-50-
persen-masyarakat-paham-literasi-pajak/
2. Jawablah pertanyaan yang tersedia!
3. Kemukakan jawaban kalian di depan kelas dengan panduan guru!
LSI Sebut 50 Persen Masyarakat 
Paham Literasi Pajak
Pajak.com, Jakarta - Menurut Direktur Eksekutif LSI Djayadi 
Hanan, jumlah masyarakat Indonesia yang memahami dan tidak 
memahami mengenai pajak dan manfaatnya cukup berimbang. 
Djayadi memaparkan, dari studi yang dilakukan LSI menemukan 
bahwa secara umum sekitar 50% responden paham akan pajak 
dan manfaat uang pajak. Adapun sebanyak 40% lebih responden 
mengaku kurang atau tidak paham mengenai pajak dan 
manfaatnya. 
Angka tersebut diperoleh dari survei nasional yang dilakukan 
LSI pada periode 13-21 Agustus 2022 melalui wawancara tatap 
muka dengan 1.220 sampel responden berusia 17 tahun atau lebih 
atau sudah menikah. Lebih jauh, survei itu menyebutkan sebanyak 
16,1% paham akan pajak, sementara 14,6% paham manfaat uang 
pajak. Kemudian, sebanyak 34,8% memilih cukup paham akan 
pajak dan 31,2% cukup paham dengan manfaat uang pajak.
“Sebanyak 26,2% responden memilih kurang paham mengenai 
pajak, sedangkan 29,4% memilih kurang paham dengan manfaat","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 133, 'id': 'Ekonomi_133'}"
"BAB 3 —  APBN DAN APBD   ●   123
pajak. Sementara, 18,7% tidak paham soal pajak dan 20,5% tidak 
paham mengenai manfaat pajak. Selanjutnya, 4,2% dan 4,3% 
masing-masing tidak tahu atau tidak menjawab terkait pajak dan 
manfaat uang pajak.” Demikian rincian survei yang disampaikan 
dalam Rilis Survei Nasional LSI pekan ini.
Berdasarkan artikel di atas, jawablah pertanyaan berikut dengan 
benar!
1. Manakah pernyataan berikut yang sesuai dengan isi wacana yang 
berjudul “LSI Sebut 50 Persen Masyarakat Paham Literasi Pajak” 
berilah tanda centang (✓) pada kolom “sesuai” jika pernyataan 
sesuai dan berilah tanda centang (✓) pada kolom “Tidak Sesuai” 
jika pernyataan tidak sesuai.
No. Pernyataan SesuaiTidak 
Sesuai
1. Masyarakat lebih paham akan pajak 
dibanding manfaat pajak.
2. Masyarakat yang tidak memahami 
pajak sebesar 50%.
3. Secara umum, masyarakat cukup 
paham akan pajak dan manfaat pajak.
4. Literasi pajak dapat dimulai dari usia 
17 tahun.
2. Menurut pendapat kalian, apa dampak yang akan terjadi apabila 
literasi pajak masyarakat rendah?","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 134, 'id': 'Ekonomi_134'}"
"124   ●   EKONOMI UNTUK SMA/MA KELAS XII
4. Jenis-Jenis Pajak
Pernahkah kalian membeli barang di pusat perbelanjaan dan saat 
hendak membayar ternyata harga yang tertera di etalase toko berbeda 
dengan harga yang harus kalian bayar saat di kasir? Jika kalian pernah 
mengalami peristiwa tersebut, berarti kalian mengetahui salah satu 
jenis pajak.
Pajak terbagi menjadi dua, yakni pajak pusat dan pajak daerah.
a. Pajak Pusat 
Pajak pusat adalah pajak yang dikelola oleh direktorat jenderal pajak dan 
digunakan untuk membiayai belanja rutin negara dan pembangunan. 
Contoh pajak pusat adalah pajak penghasilan (PPh), pajak pertambahan 
nilai (PPN), pajak penjualan barang mewah (PPnBM), bea materai, PBB 
tertentu.
b. Pajak Daerah
Pajak daerah adalah semua jenis pajak yang dikelola oleh pemerintah 
daerah. Hasil dari pajak tersebut nantinya akan dimasukkan ke dalam 
sumber penerimaan daerah dan dialokasikan untuk membiayai 
pengeluaran pemerintah daerah. Contoh dari pajak daerah adalah pajak 
restoran, pajak hiburan, pajak kendaraan bermotor, Bea Perolehan Hak 
atas Tanah dan Bangunan (BPHTB) , PBB perdesaan dan perkotaan, dan 
pajak daerah lainnya.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 135, 'id': 'Ekonomi_135'}"
"BAB 3 —  APBN DAN APBD   ●   125
Asesmen
I. Bentuk soal AKM
Pilihlah jawaban yang tepat!
1. Perhatikan tabel berikut.
No. Kebijakan Pemerintah dalam APBN
1. Meningkatkan pemberian subsidi harga barang-barang 
kebutuhan pokok.
2. Meningkatkan subsidi langsung ke objek sasaran produktif 
yaitu kepada pengusaha lemah.
3. Meningkatkan pajak pada saat Inflasi.
4. Meningkatkan pengeluaran pemerintah pada saat deflasi.
Berdasarkan data tabel tersebut, kebijakan pemerintah yang 
dilakukan dalam rangka melaksanakan fungsi APBN, yaitu ....
A. fungsi stabilisasi
B. fungsi otorisasi
C. fungsi distribusiD. fungsi alokasi
E. fungsi sosial
2. Peranan APBN dalam pembangunan ekonomi berfungsi secara 
sinergis berperan besar dalam perbaikan dan penguatan 
fundamental perekonomian. Berikut ini adalah hal-hal yang dapat 
memperkuat fundamental perekonomian, kecuali ….
A. mendorong pertumbuhan ekonomi yang berkelanjutan
B. menciptakan dan memperluas lapangan kerja produktif untuk 
menurunkan tingkat pengangguran
C. meningkatkan PDB dan kualitas hidup seperti transportasi, 
telekomunikasi, kelistrikan, dan irigasi
D. menjaga stabilitas ekonomi khususnya stabilitas harga
E. memperbaiki distribusi pendapatan dalam mengurangi tingkat 
kemiskinan","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 136, 'id': 'Ekonomi_136'}"
"126   ●   EKONOMI UNTUK SMA/MA KELAS XII
3. Dari hasil penerimaan pajak, pemerintah menggunakannya untuk 
membiayai berbagai program seperti pengobatan gratis, raskin, 
jaringan pengaman sosial, dan sebagainya. Dalam hal ini APBN 
berfungsi ....
A. stabilisasi
B. alokasiC. efisiensi
D. distribusiE. pemerataan
4. Pajak dikumpulkan atau diperoleh dari rakyat, digunakan untuk 
membiayai pengeluaran negara, misalnya membayar gaji Aparatur 
Sipil Negara (ASN). Berdasarkan ilustrasi di atas, fungsi pajak yang 
dimaksud adalah …. 
A. distribusi
B. alokasiC. stabilisasi
D. budgeter E. regulasi
5. Pajak digunakan pemerintah untuk menjaga stabilitas ekonomi 
negara. Salah satu contoh caranya yaitu pengenaan biaya atau 
tarif untuk barang-barang impor. Dampak yang ditimbulkan dari 
pengenaan fungsi pajak ini adalah ….
A. produk dalam negeri dapat bersaing dengan produk luar 
negeri
B. pemerintah mengurangi pengeluaran karena pajaknya 
berkurang
C. harga barang-barang impor akan menjadi murah
D. masyarakat akan lebih senang untuk membeli barang impor
E. pemerintah menambah subsidi untuk pengusaha 
6. Negara sedang menghadapi masalah inflasi, oleh karena itu 
pemerintah berencana untuk mengatasinya dengan menerapkan 
kebijakan fiskal. Kebijakan yang dapat dilakukan adalah ….
A. menambah anggaran subsidi untuk masyarakat
B. mengurangi tarif pajak untuk masyarakat ekonomi menengah 
ke bawah
C. melaksanakan belanja sesuai anggaran yang telah dibuat dan 
disahkan","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 137, 'id': 'Ekonomi_137'}"
"BAB 3 —  APBN DAN APBD   ●   127
D. mengurangi tabungan negara untuk subsidi masyarakat
E. mengurangi dan menunda beberapa belanja negara
7. Pemerintah daerah meningkatkan pembagian penerimaan pajak 
yang lebih besar pada APBD tahun 2023 untuk pembangunan bagi 
daerah tertinggal. Berdasarkan ilustrasi tersebut, fungsi pajak 
adalah ….
A. alokasi
B. distribusiC. mengatur
D. stabilisasiE. pebiayaan
8. Dana yang diperuntukan bagi daerah-daerah untuk mengurangi 
ketimpangan, dengan mempertimbangkan keutuhan dan potensi 
daerah adalah ….
A. dana bagi hasil
B. dana alokasi umum
C. dana alokasi khususD. pendapatan hibah
E. dana darurat
9. Ana membeli Album Seventeen dari Korea, ia harus membayar 
lebih dari harga sebenarnya karena terkena pajak. Berdasarkan 
ilustrasi tersebut pajak yang dikenakan pada Ana adalah ....
A. PPN
B. PPh C. PBB
D. PPnBME. PD
10. Jeonghan adalah tenaga kerja asing yang bekerja di Indonesia, maka 
dari itu, ia harus membayar pajak atas penerimaan yang ia terima 
sesuai aturan yang berlaku di Indonesia. Pajak yang dikenakan 
pada Jeonghan adalah ….
A. PPN
B. PPhC. PBB
D. PPnBME. PD","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 138, 'id': 'Ekonomi_138'}"
"128   ●   EKONOMI UNTUK SMA/MA KELAS XII
II. Pilihan Ganda Komplek 
Pilihlah tiga (3) jawaban yang tepat dengan cara memberikan tanda 
centang (✓)!
11. Berikut merupakan fungsi APBN.
menjaga kestabilan arus uang dan arus barang sehingga 
dapat mencegah terjadinya inflasi maupun deflasi yang tinggi
membiayai seluruh pengeluaran negara di berbagai sektor 
pembangunan dan di berbagai departemen
pendorong pertumbuhan ekonomi dan pengendali tingkat 
inflasi
pedoman pengeluaran dan penerimaan negara agar terjadi 
keseimbangan yang dinamis
meningkatkan produksi dan kesempatan kerja dalam rangka 
meningkatkan pertumbuhan ekonomi
12. Berikut yang termasuk belanja pemerintah pusat.
dana bagi hasil
pembiayaan bunga utang
subsidi BBM
dana alokasi umumbelanja pegawai
belanja barang
dana alokasi khusus
belanja modal
13. Berikut yang termasuk komponen APBN.
Bea Perolehan Hak atas Tanah dan Bangunan (BPHTB) 
pos retribusi
bagi hasil dan bantuan keuangan
bagian laba BUMN
subsidi BBM dan non BBM
14. Berikut ini yang merupakan sumber penerimaan pemerintah 
daerah.
pajak penghasilan
bagian laba BUMN","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 139, 'id': 'Ekonomi_139'}"
"BAB 3 —  APBN DAN APBD   ●   129
pajak dan retribusi 
bea masuk dan pajak ekspor
bagian daerah dari bagi hasil
15. Berikut ini merupakan jenis pajak tidak langsung.
pajak penghasilan
pajak bumi dan bangunan
pajak pertambahan nilai
pajak penjualan atas barang mewah
bea impor
16. Berikut ini yang termasuk pajak wilayah kabupaten/kota.
cukai
pajak hiburan
pajak reklame
pajak pengambilan dan pengelolaan bahan galian
pajak bahan bakar kendaraan bermotor
17. Berikut mekanisme penyusunan APBN.
diajukan dan disetujui oleh pemerintah daerah
dirancang oleh pemerintah bersama dengan DPR
dirancang oleh pemerintah pusat
diajukan dan disetujui oleh pemerintah pusat
18. Berikut ini merupakan penerimaan pemerintah pusat.
PPh dan PBB
pajak kendaraan bermotor
hibah
dana perimbangan
bagian laba BUMN
19. Berikut kebijakan anggaran untuk mengendalikan inflasi.
anggaran disusun dengan mengurangi belanja negara","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 140, 'id': 'Ekonomi_140'}"
