text,metadata
"Bab 3 - Dinamika Kerja Sama Antarnegara dan 
Pengaruhnya terhadap Ketahanan Wilayah Indonesia
207Hasil tambang yang penting adalah batu bara, besi, minyak bumi, mangan, 
dan timah hitam. Daerah pertambangan batu bara adalah Ruhr, Sungai Saar, 
dan daerah Aachen, sedangkan timah hitam di Pegunungan Harz dan Eiffel. 
Perindustrian ditunjang oleh sektor pertambangan, terutama batu bara dan 
minyak bumi sebagai bahan energi sehingga mampu menyumbang 98% dari 
pendapatan negara. Industri paling besar di Jerman adalah industri besi baja. 
Beberapa kota besar sebagai pusat perindustrian, yaitu Krupp family atau 
lebih dikenal sebagai Friedrich Krupp AG (Friedrich Krupp AG Hoesch-Krupp ) 
sebagai pusat usaha keluarga yang meliputi industri mobil, lokomotif, dan 
mesin-mesin; Essen pusat industri mesin-mesin alat pertanian; Solingen pusat 
industri pisau dan gunting; Wuppertal pusat industri tekstil; Hannover pusat 
pabrik gula dari bahan bit; Chemnitz pusat industri tekstil dan logam; Leipzig 
pusat industri alat optik; serta Berlin Timur pusat industri kimia, konveksi, 
dan barang-barang elektronik.
Di Jerman, jumlah penduduk yang tinggal di pedesaan hanya 14%, tetapi 
luas lahan pertanian, peternakan, dan kehutanan meliputi 85% dari luas 
wilayah negara ini. Daerah pertanian meliputi dataran rendah lembah Sungai 
Rhein dan wilayah dataran tinggi yang ditanami anggur dan hop (bahan baku 
bir). Pertanian di Bavaria menggunakan teknologi horsch, yaitu penanaman 
tanpa menggunakan alat bajak, cara tanam menggunakan mesin penabur 
benih yang ramah lingkungan, dan pengolahan tanpa mengerosi lapisan tanah 
humus. Kehutanan dikembangkan terutama untuk menutupi lahan-lahan 
pegunungan di Jerman bagian utara yang gersang. Luas hutan mencapai 27% 
dari seluruh wilayah negara ini. 
Permasalahan di Jerman saat ini lebih pada tingkat kelahiran yang rendah, 
semakin banyaknya imigran yang masuk Jerman, serta masalah lingkungan 
seperti perubahan iklim dan pencemaran (khususnya mikroplastik). Penduduk 
Jerman memiliki posisi yang cukup unik di negara-negara Eropa karena 
pertumbuhan penduduknya menunjukkan angka negatif. Jumlah kematian 
telah melebihi jumlah kelahiran setiap tahun sejak 1972. Defisit kelahiran ini 
mencapai 149.000 jiwa pada tahun 2006. Penurunan jumlah penduduk ini 
diimbangi dengan semakin banyaknya imigran yang bermukim di Jerman 
sehingga terjadi peningkatan jumlah penduduk. Masalah lingkungan yang 
sedang menjadi perhatian selain perubahan iklim ialah masalah mikroplastik 
di lautan Jerman. Industri kosmetik menjadi salah satu  penyumbang terbesar 
tingginya mikroplastik di lautan.","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 218, 'id': 'Geografi_218'}"
"208
Geografi untuk SMA/MA Kelas XII
Kondisi Jerman sebagai negara yang maju dan memiliki sumber daya 
manusia yang baik, menjadikan Indonesia menjalin hubungan kerja sama 
dengan Jerman. Hubungan bilateral antara Indonesia dan Jerman dibuka 
secara resmi pada tahun  1952. Hingga saat ini hubungan bilateral tersebut 
masih terjalin dengan baik. Berikut kerja sama yang dilakukan antara 
Indonesia dan Jerman.
a)    Kerja Sama Bidang Pendidikan Vokasi
Jerman menjadi salah satu tujuan pendidikan utama bagi mahasiswa 
dan para ilmuwan Indonesia sejak generasi pertama pasca kemerdekaan 
Indonesia. Sejak Indonesia merdeka, diperkirakan sebanyak 27.000 pelajar 
Indonesia telah melanjutkan studi di Jerman. Berdasarkan data Lapor Diri 
(LaDi) KBRI Berlin bulan Oktober 2017, terdapat 6.371 orang mahasiswa 
Indonesia di Jerman dalam berbagai jenjang, mulai dari sekolah bahasa 
hingga program doktoral. Kerja sama pendidikan antara Indonesia dan 
Jerman secara formal didasarkan pada perjanjian tahun 1979. Perjanjian 
ini mencakup bidang pendidikan, riset, dan ilmu pengetahuan serta 
pengembangan teknologi. Salah satu tindak lanjut perjanjian tersebut 
adalah kerja sama Bundesministerium für Bildung und Forschung (BMBF) 
dengan Badan Pengkajian dan Penerapan Teknologi (BPPT) tahun 1988 
tentang Initiative Biotechnology Indonesia-Germany. Selain itu, Indonesia 
mengusulkan kerja sama dalam bidang riset teknologi dan inovasi, 
termasuk perlunya kerjasama di sektor clean energy seperti geothermal , 
kemudian clean coal technology , dan energi ramah lingkungan.
b)    Kerja Sama Bidang Ekonomi
Kerja sama dalam bidang ekonomi merupakan prioritas utama hubungan 
bilateral Indonesia dan Jerman. Dikarenakan dimensi dan cakupan kerja 
sama ekonomi Indonesia dan Jerman yang bersifat multidimensi sehingga 
tidak hanya terbatas pada perdagangan dan investasi. Sektor strategis 
lainnya yang turut memperkuat kerja sama ekonomi bilateral kedua 
negara, antara lain kerja sama pembangunan, kesehatan, lingkungan 
hidup, perubahan iklim, sosial dan tenaga kerja, energi, infrastruktur, 
serta transportasi.
Di sektor perdagangan, Jerman merupakan salah satu mitra dagang 
utama bagi Indonesia. Produk-produk ekspor unggulan Indonesia ke 
Jerman, antara lain minyak kelapa sawit, alas kaki, peralatan elektronik, 
pakaian dan aksesoris pakaian, karet dan produk dari karet, mesin-
mesin mekanik, kopi, teh, rempah-rempah, alat fotografi, serta kayu dan","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 219, 'id': 'Geografi_219'}"
"Bab 3 - Dinamika Kerja Sama Antarnegara dan 
Pengaruhnya terhadap Ketahanan Wilayah Indonesia
209mebel. Adapun produk ekspor Jerman ke Indonesia umumnya barang 
manufaktur, seperti kendaraan bermotor, kendaraan pengangkut, mesin 
untuk industri yang memproduksi produk plastik, perkapalan, peralatan 
komunikasi, barang kimia, peralatan laboratorium, dan produk metal.
Hingga saat ini terdapat sekitar 250 perusahaan multinasional Jerman 
yang melakukan bisnis di Indonesia. Proyek investasi Jerman di Indonesia 
masih didominasi sektor-sektor metal dan industri mesin, industri kimia 
dan farmasi, transportasi, dan industri komunikasi. Beberapa perusahaan 
Jerman yang melakukan investasi di Indonesia antara lain Deutsche Post, 
Robert Bosch, Bayer, VW, Mercedes-Benz, Adidas, Allianz, BASF, dan BMW.
c)    Kerja Sama Bidang Kesehatan
Dalam bidang kesehatan, Indonesia mengharapkan untuk dapat 
melakukan kerja sama dengan Jerman karena Jerman memiliki teknologi 
dan manajemen kesehatan yang sangat maju. Indonesia memerlukan 
dukungan teknologi dan manajemen kesehatan yang lebih baik.
d)    Kerja Sama Bidang Pertahanan
Indonesia mengusulkan kerja sama dalam bidang industri pertahanan, 
yaitu PT Dirgantara Indonesia, yang sekarang memiliki kerja sama dengan 
Airbus Military. Jerman memiliki kapasitas untuk industri pertahanan dan 
mengusulkan kerja sama yang strategis serta jangka panjang yang tidak 
hanya meliputi pengadaan, tetapi juga investasi dan produksi bersama.
3)    Kerja Sama Bilateral Indonesia-Belanda
Negara Belanda secara astronomis terletak 
di antara 50° LU − 53° LU dan 3° BT − 7° 
BT. Belanda berbatasan dengan Laut 
Utara di utara dan barat, Jerman di timur, 
dan Belgia di selatan. Bagian Belanda 
yang paling maju, umumnya memiliki 
ketinggian tanah kurang dari satu meter 
di atas permukaan laut, mencakup lebih 
dari setengah luas negara ini. Sekitar lebih 
dari seperempat luas wilayah Belanda 
terletak di bawah permukaan laut. 
Daerah yang lebih rendah dibatasi oleh 
polder. Di daerah lain yang lebih tinggi, 
lapisan kerikil dan pasir di bagian timur Gambar 3.18 Peta Negara Belanda","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 220, 'id': 'Geografi_220'}"
"210
Geografi untuk SMA/MA Kelas XII
negara, terdorong oleh gletser Saale, membentuk pegunungan memanjang 
dengan ketinggian 100 meter dan merupakan fitur utama Taman Nasional 
Hoga Veluwe. Salah satu bagian negara ini yang ketinggiannya melebihi 105 
meter adalah zona perbatasan Ardennes. Titik tertinggi di Belanda, yaitu The 
Vaalserberg, terletak di sudut tenggara Belanda (321 meter).
Belanda memiliki luas 41.160 km2. Negara ini memiliki wilayah yang 
lebih rendah dari permukaan air laut, dengan danau, sungai, dan kanal 
yang luas. Sekitar 2.500 mil persegi atau 6.500 km2 dari Belanda merupakan 
tanah reklamasi yang berasal dari hasil pengelolaan air yang cermat di 
Abad Pertengahan. Di sepanjang pantai direklamasi, serta danau dan rawa 
dikeringkan. Semua lahan baru ini diubah menjadi polder, biasanya dikelilingi 
oleh tanggul.
Belanda memiliki penduduk sebanyak 17,44 juta jiwa di tahun 2020. 
Menurut penelitian, penduduk asli Belanda berasal dari campuran kelompok 
populasi pra-Jerman dan Jerman. Belanda memiliki iklim sedang, dengan 
musim dingin yang lembut dan musim panas yang sejuk. Angin selatan dan 
barat mendominasi. Selain itu, laut di sekitar daratan Belanda juga memoderasi 
iklim melalui angin darat dan pengaruh arus teluk. Posisi Belanda yang berada 
di antara wilayah massa udara bertekanan tinggi yang berpusat di Azores 
dan wilayah bertekanan rendah yang berpusat di Islandia, menjadikannya 
sebagai wilayah tumbukan antara massa udara hangat dan kutub sehingga 
menciptakan cuaca yang tidak menentu. Rata-rata embun beku terjadi 60 hari 
per tahun. Suhu bulan Juli rata-rata sekitar 17 OC dan rata-rata bulan Januari 
sekitar 2 OC. Curah hujan rata-rata tahunan sekitar 790 mm, dengan hanya 
kurang lebih 25 hari cerah per tahun. 
Belanda memiliki wilayah yang tidak terlalu luas, akan tetapi bidang 
pertanian tetap menyumbang sebagian kecil dari pendapatan nasional dan 
angkatan kerja. Pertanian tetap menjadi kontributor untuk ekspor Belanda. 
Lahan pertanian negara dibagi menjadi padang rumput, lahan pertanian yang 
subur, dan hortikultura. Hortikultura yang dilakukan di bawah kaca semakin 
berkembang di Belanda. Ekspor tomat rumah kaca, mentimun, paprika, bunga 
potong, dan tanaman hias telah meningkat pesat. Belanda saat ini memiliki 
sebagian besar dari kawasan hortikultura Eropa di bawah kaca. Hanya 
sepersepuluh dari tanah atau daratan di Belanda yang berhutan.
Peternakan sapi perah Belanda sangat berkembang. Hasil susu per hektar 
padang rumput termasuk yang tertinggi di dunia. Produk susu yang diekspor 
berupa produk olahan, seperti mentega, keju, dan susu kental. Daging dan","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 221, 'id': 'Geografi_221'}"
"Bab 3 - Dinamika Kerja Sama Antarnegara dan 
Pengaruhnya terhadap Ketahanan Wilayah Indonesia
211telur diproduksi di peternakan intensif. Sejumlah besar babi, anak sapi, dan 
unggas diberi pakan yang sebagian besar dari hasil impor. 
Pada bidang pertambangan, penemuan gas alam pada tahun 1959 memiliki 
pengaruh yang luar biasa terhadap perkembangan ekonomi Belanda. Ladang 
gas berada di bagian timur Belanda dan di Laut Utara Belanda. Sepertiga dari 
gas alam yang dihasilkan diekspor, terutama ke negara-negara Uni Eropa. Hal 
ini membantu meningkatkan neraca pembayaran di sektor ekonomi (yang 
biasanya Belanda mengalami defisit besar). Di sisi lain, lanskap maritim yang 
datar cocok untuk penggunaan turbin angin, yang semakin banyak digunakan 
di lahan pertanian. Selain gas alam, sumber daya alam lainnya ialah seng yang 
diekstraksi di Brunel, natrium di Delfzijl, dan magnesium di Veendam.
Permasalahan utama Belanda dari awal berdirinya hingga saat ini, yaitu 
tinggi daratannya yang lebih rendah dari permukaan air laut sehingga rawan 
terjadi banjir. Selama 2.000 tahun terakhir, masyarakat Belanda telah belajar 
untuk hidup dengan ancaman banjir. Ancaman banjir telah membentuk 
lanskap Belanda dan administrasi negara. 
Berdasarkan potensi negara dan penanganan masalah yang baik, serta 
sejarah Indonesia sebagai bekas negara jajahan Belanda, maka dilakukan kerja 
sama bilateral dalam beberapa bidang. Kerja sama bilateral yang dilakukan 
antara lain sebagai berikut.
a)    Kerja Sama Bidang Ekonomi
Dalam bidang ekonomi, kerja sama yang dilakukan meliputi tiga bidang, 
yaitu perdagangan, investasi, dan pariwisata. Sejak tahun 2018, Belanda 
adalah mitra dagang terbesar ke-15 dan investor terbesar ke-9 bagi 
Indonesia. Nilai perdagangan bilateralnya mencapai US$5,14 miliar, 
dengan ekspor mencapai US$3,90 miliar dan impor senilai US$1,24 miliar. 
Di tahun 2019, nilai total perdagangan kedua negara menurun 21,7% 
sehingga menjadi US$4,2 miliar. Belanda juga merupakan negara tujuan 
ekspor terbesar ke-11 bagi Indonesia, dengan komoditas utama antara 
lain minyak sawit (19,16%), kopra (11,31%), asam lemak monokarboksilat 
(10,69%), asam monokarboksilat asiklik tak jenuh (5,97%), timah (5,41%). 
Sementara itu, komoditas impor Indonesia dari Belanda adalah distilasi 
coal tar atau ter batu bara (25,17%), kendaraan angkutan barang (7,10%), 
minyak bumi (4,39%), benang tow artifisial (2,64%), dan bahan makanan 
(2,12%) (eko.go.id)","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 222, 'id': 'Geografi_222'}"
"212
Geografi untuk SMA/MA Kelas XII
Realisasi investasi sektor riil Belanda di Indonesia pada 2019 
mencapai US$2,5 miliar untuk 11.040 proyek atau meningkat 122% jika 
dibandingkan tahun sebelumnya. Beberapa perusahaan terbesar Belanda 
yang beroperasi di Indonesia antara lain Unilever (Fast Moving Consumer 
Goods/FMCG), Phillips/Signify (elektronik), Royal Vopak (terminal), Shell 
(energi), Port of Rotterdam (pelabuhan), ABN Amro (bank), dan TNT (jasa 
kurir/logistik). 
Dari sisi pariwisata, jumlah wisatawan Belanda ke Indonesia pada 
2019 sebanyak 215.287 orang, menempati urutan ke-4 terbesar dari Eropa 
dan ke-16 dari seluruh dunia. Tren peningkatan kunjungan rata-rata 
4,88% per tahun sejak 2014.
b)    Kerja Sama Bidang Pendidikan
Dalam bidang pendidikan, Belanda membuka kesempatan kepada 
universitas-universitas untuk mendapatkan mahasiswa internasional, 
termasuk Indonesia. Belanda juga memberikan pelatihan vokasi. 
Belanda membuka kesempatan seluas-luasnya bagi mahasiswa Indonesia 
belajar ke sana melalui beasiswa Nuffic Neso, serta menyediakan sistem 
pembelajaran online  menggunakan teknologi terkini.
e. Kerja Sama Bilateral Indonesia-Australia
Benua Australia terletak di sebelah 
selatan Benua Asia. Secara astronomis, 
benua ini terletak di antara  10° LS − 43° 
LS dan 113° BT − 155° BT. Luas Australia 
mencapai 7.682.300 km² atau sekitar 
5,2% wilayah daratan dunia. Benua 
Australia hanya memiliki satu negara, 
yaitu Australia. Selain wilayah negara 
di daratan atau benua, Australia juga 
mempunyai beberapa wilayah pulau, 
seperti Pulau Tasmania, Cocos, Christmas, 
dan Macquarie. Lebar wilayah tersebut 
kira-kira 3.200 km dari pantai timur ke 
barat dan panjangnya 3.700 km dari 
Tanjung York di pantai utara sampai 
Tanjung Tenggara di Tasmania. Australia 
adalah benua terkecil, sedangkan yang Gambar 3.19 Peta Wilayah Australia","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 223, 'id': 'Geografi_223'}"
"Bab 3 - Dinamika Kerja Sama Antarnegara dan 
Pengaruhnya terhadap Ketahanan Wilayah Indonesia
213terbesar adalah Asia yang luasnya 44.614.000 km2. Australia adalah negara 
terbesar keenam di dunia dari segi luasnya, lebih kecil bila dibandingkan 
dengan Rusia, Kanada, Tiongkok, Amerika Serikat, dan Brasil.  
Secara geologis, Australia (disebut juga Australia-Nugini, Sahul, Meganesia, 
Australia Besar, Australasia, atau Australinea) adalah sebuah benua yang 
terdiri atas (dalam kelompok ukuran) tanah daratan Australia, Papua Nugini, 
Tasmania, dan beberapa pulau terdekat, yang berada di landas kontinen yang 
sama. Luas wilayah itu dipisahkan dengan lautan di luar landas kontinen (Laut 
Arafuru dan Selat Torres antara Australia dan Papua Nugini, Selat Bass antara 
daratan Australia dan Tasmania). Australia berada pada barisan Pegunungan 
Great Dividing Range, yaitu pegunungan yang memanjang dari daerah 
Tanjung York sampai Pulau Tasmania. Puncak tertingginya berada di Gunung 
Kosciuszko. Di bagian barat, geologis Australia terdiri atas dataran tinggi 
yang sering disebut dengan Perisai Australia. Namun, sebagian besar wilayah 
tengah dan barat Australia didominasi oleh gurun pasir luas yang terkenal, 
yaitu Gurun Gibson dan Gurun Victoria. Australia merupakan negara tunggal 
di satu benua, dengan batas sebelah utara adalah Laut Timor (Timor Leste) 
dan Laut Arafuru (Indonesia), batas sebelah timur adalah Samudra Pasifik dan 
Laut Tasman, serta sebelah barat dan selatan adalah Samudra Hindia.
Berdasarkan letak lintang, Australia memiliki iklim tropis dan iklim 
sedang. Iklim tropis dialami oleh wilayah bagian utara yang mendekati garis 
khatulistiwa. Suhu rata-rata mencapai 27 °C, dengan curah hujan 1.000−3.000 
mm per tahun. Pada tahun 2020, jumlah penduduk yang mendiami wilayah 
benua Australia mencapai 25,74 juta jiwa (wikipedia.com). Mayoritas penduduk 
tersebut merupakan imigran dari Inggris. Bahkan, hampir 95% penduduk di 
Australia, didominasi oleh bangsa kulit putih tersebut. Saat ini, jumlah suku 
Aborigin tidak lebih dari 100 ribu orang atau hanya sebesar 1,2% dari jumlah 
penduduk yang mendiami wilayah Australia. Penyebaran mereka hanya di 
pedalaman Australia Barat, Teritori Utara, dan Queensland. 
Bidang pertambangan termasuk salah satu kegiatan perekonomian 
terbesar di Australia. Pertambangan yang ada di negara ini mencakup 
beberapa hal, yaitu pertambangan gas alam, emas, bijih besi, dan batu bara. 
Pada bidang pertanian, negara ini paling banyak menghasilkan gandum. 
Keberhasilan Australia dalam bidang pertanian menempatkannya sebagai 
salah satu negara pengekspor komoditas pertanian. Adapun peternakan yang 
terdapat di Australia adalah peternakan ayam, sapi, dan domba.","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 224, 'id': 'Geografi_224'}"
"214
Geografi untuk SMA/MA Kelas XII
Permasalahan yang dihadapi Australia saat ini, dua di antaranya ialah 
krisis air dan perubahan iklim. Australia merupakan benua berpenduduk 
paling kering di bumi, dengan jumlah air sungai yang paling kecil, aliran air 
hujan terendah, dan wilayah tanah basah permanen yang tersempit di antara 
semua benua. Sepertiga benua hampir tidak menghasilkan air hujan sama 
sekali dan aliran sungai di Australia paling bervariasi di dunia. Australia 
merupakan negara yang paling jarang penduduknya di dunia (setelah 
Mongolia dan Namibia), dengan kurang dari tiga jiwa per kilometer persegi. 
Kerja sama antara Indonesia dan Australia sudah berjalan cukup lama. 
Salah satunya ialah kerja sama dalam menjaga keamanan wilayah kelautan 
masing-masing negara. Indonesia dan Australia memiliki kepentingan yang 
sama, yaitu menjaga kedaulatan dan juga menjaga hasil-hasil laut dari 
masing-masing negara. Kerja sama yang terakhir dilakukan antara kedua 
negara tersebut adalah kerja sama antara Angkatan Perbatasan Australia atau 
Australian Border Force, The Australian Fisheries Management Authority, dan 
juga Kementerian Kelautan dan Perikanan Indonesia. 
Kerja sama tersebut dilakukan melalui patroli bersama dalam pengawasan 
terhadap illegal fishing. Kerja sama tersebut didasarkan untuk menjaga 
kedaulatan antar negara karena banyaknya kasus illegal fishing  yang terjadi 
di perbatasan antara dua wilayah. Indonesia semakin mempererat kerja sama 
pada tahun 2010, yang ditandai dengan kunjungan resmi bilateral pertama 
oleh Perdana Menteri Australia yang baru dilantik, yaitu Julia Gillard ke 
Indonesia (Mamonto, 2020).
Selain dalam bidang keamanan, Indonesia dan Australia juga menjalin 
kerja sama dalam bidang perdagangan melalui perjanjian Indonesia-Australia 
Comprehensive Economic Partnership Agreement  (IA-CEPA). Perjanjian 
tersebut mengarah pada perjanjian perdagangan bebas yang ditujukan untuk 
memperkuat dan memperluas ruang perdagangan, investasi, dan kerja sama 
ekonomi antara Indonesia dan Australia. 
Dalam kesepakatan tersebut, Indonesia maupun Australia menargetkan 
total perdagangan sebesar US$15 miliar pada tahun 2015. Perjanjian ekonomi 
komprehensif antara Indonesia dan Australia ini memiliki tujuan tiga 
rangkaian kegiatan, yaitu perdagangan, penanaman modal atau investasi, 
dan kerja sama yang memiliki kemampuan pembangunan (capacity building ). 
Sektor yang telah disetujui pada pra perundingan adalah sektor agraria, 
pertambangan, jasa, dan perekonomian hijau.","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 225, 'id': 'Geografi_225'}"
"Bab 3 - Dinamika Kerja Sama Antarnegara dan 
Pengaruhnya terhadap Ketahanan Wilayah Indonesia
215Kerja sama bidang ekonomi antara Indonesia dan Australia melalui 
perjanjian IA-CEPA memberikan dampak yang positif bagi kedua negara. 
Dengan adanya perjanjian tersebut, Indonesia memperoleh beberapa 
keuntungan, seperti memperoleh kemudahan dalam melakukan ekspor ke 
Australia. Salah satu contoh ekspor Indonesia ke Australia ialah ekspor buah-
buahan tropis Indonesia, seperti buah manggis. Ekspor manggis Indonesia 
berhasil menembus akses pasar buah Australia.
Keuntungan lainnya bagi Indonesia ialah adanya pemasukan investasi 
dari Australia ke Indonesia sehingga perdagangan Indonesia tidak lagi 
kekurangan modal. Dengan demikian, dapat memperluas pasar dan 
mengembangkan perdagangan di Indonesia. Tak hanya itu, melalui perjanjian 
IA-CEPA, Indonesia mendapat implikasi yang positif pada bidang ekonomi 
politik melalui alih teknologi atau berbagi teknologi. Dalam hal tersebut, 
Australia mengkombinasikan teknologi yang dimiliki untuk menyelesaikan 
masalah infrastruktur di Indonesia. Adapun teknologi yang dialihkan tersebut 
ialah Benchmark dan Bluescope. Benchmark digunakan untuk pengembangan 
teknologi pertanian dan pangan. Teknologi inilah yang digunakan untuk 
pengolahan pangan di Indonesia. Bluescope  merupakan alat untuk 
memperbanyak pembuatan logam lapis (Andriani, 2017).
Kerja sama bilateral yang dibahas dalam buku ini belum mewakili semua 
negara yang telah menjalin kerja sama dengan Indonesia. Kalian tentu akan 
tertarik untuk menggali informasi beberapa negara yang belum dibahas. 
Negara-negara tersebut dapat kalian pelajari melalui tautan sebagai berikut.
http://bitly.ws/ws2r                   
 http://bitly.ws/ws2F http://bitly.ws/ws2M http://bitly.ws/ws37
2. Kerja Sama Indonesia dalam Kancah Regional
Posisi sekelompok negara secara internasional di muka bumi memiliki 
perbedaan dengan kelompok negara di wilayah yang lain. Ada tiga faktor yang 
memengaruhi perbedaan-perbedaan kelompok negara, yaitu sebagai berikut.
• Letak secara geografis dan astronomis. Letak geografis dan astronomis 
sekelompok negara berpengaruh terhadap potensi kesamaan akses/
keterjangkauan suatu negara dan keadaan iklimnya. Persamaan dan 
perbedaan secara geografis dan astronomis dapat menjadi potensi 
pendorong untuk menjalin kerja sama secara regional.","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 226, 'id': 'Geografi_226'}"
"216
Geografi untuk SMA/MA Kelas XII
• Sejarah perkembangan suatu negara. Setiap negara di suatu wilayah 
memiliki dinamika sejarah yang sama atau relatif sama. Kesamaan latar 
belakang sejarah negara tersebut dapat mendorong kerja sama dengan 
negara lain yang memiliki latar belakang yang sama secara regional.  
• Potensi sumber daya ekonomi negara. Keadaan ekonomi suatu negara 
penting untuk dipertahankan dan ditingkatkan pertumbuhannya. 
Untuk mempertahankan pertumbuhan ekonomi atau meningkatkannya 
diperlukan kerja sama secara regional. 
Dewasa ini banyak kerja sama regional yang dibangun Indonesia bersama 
negara-negara lain di sekitarnya. Pada dasarnya, maksud dan tujuan kerja sama 
secara regional ialah meningkatkan pertumbuhan ekonomi, meningkatkan 
ketahanan wilayah, dan meningkatkan stabilitas kawasan. Berikut beberapa 
kerja sama Indonesia dalam kancah regional. 
a.  Kerja Sama Indonesia dalam Association of Southeast Asian 
Nations (ASEAN)
ASEAN merupakan perhimpunan bangsa-bangsa di Asia Tenggara. 
Perhimpunan bangsa ini berdiri pada tahun 1967. ASEAN lahir karena adanya 
saling membutuhkan di antara negara-negara di kawasan Asia Tenggara. Selain 
itu, tumbuhnya kesadaran akan perlunya kerja sama untuk meningkatkan 
taraf hidup, meredakan konflik di antara bangsa-bangsa, dan juga untuk 
memperkuat ikatan regional negara-negara sebagai bentuk perimbangan 
kekuatan di kawasan Asia Tenggara. 
MYANMA R
THAILANDLAOS
KAMBOJ AVIETNA M
FILIPIN A
BRUNEI
MALA YSIA
SINGAPUR AINDONESIAASEAN
Gambar 3.20 Peta Negara-Negara Anggota ASEAN
Sumber: Freepik.com/freepik (2022)","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 227, 'id': 'Geografi_227'}"
"Bab 3 - Dinamika Kerja Sama Antarnegara dan 
Pengaruhnya terhadap Ketahanan Wilayah Indonesia
217Tujuan ASEAN seperti yang termuat dalam Deklarasi Bangkok adalah 
sebagai berikut.
• Untuk mempercepat pertumbuhan ekonomi, kemajuan sosial, dan 
perkembangan kebudayaan di kawasan ini melalui usaha bersama dalam 
semangat kesetaraan dan persahabatan untuk memperkokoh landasan 
masyarakat bangsa-bangsa Asia Tenggara yang sejahtera dan damai.
• Untuk meningkatkan perdamaian dan stabilitas regional dengan jalan 
menghormati keadilan dan tertib hukum dalam hubungan di antara 
negara-negara di kawasan ini serta mematuhi prinsip-prinsip Piagam PBB.
• Untuk meningkatkan kerja sama yang aktif dan saling membantu dalam 
masalah-masalah yang menjadi kepentingan bersama pada bidang 
ekonomi, sosial, teknik, ilmu pengetahuan, dan administrasi.
• Untuk saling memberikan bantuan dalam bentuk sarana-sarana pelatihan 
dan penelitian dalam bidang pendidikan, profesi, teknik, dan administrasi.
• Untuk bekerja sama secara lebih efektif guna meningkatkan pemanfaatan 
pertanian dan industri, memperluas perdagangan dan pengkajian 
masalah-masalah komoditas internasional, memperbaiki sarana-sarana 
pengangkutan dan komunikasi, serta meningkatkan taraf hidup masyarakat.
• Untuk memajukan pengkajian mengenai Asia Tenggara.
• Untuk memelihara kerja sama yang erat dan menguntungkan dengan 
berbagai organisasi internasional dan regional yang mempunyai tujuan 
serupa, serta menjajaki segala kemungkinan untuk saling bekerja sama 
secara erat di antara mereka sendiri.
Wilayah ASEAN sebagian besar berupa perairan laut dan sebagian lagi 
berupa wilayah daratan. Luas wilayah perairan ±5.060.100 km² dan luas 
wilayah daratan ±4.817.000 km2. Secara astronomis, wilayah ASEAN terletak 
di antara 28° LU − 11° LS dan 93° BT − 141° BT. Di utara berbatasan dengan 
daratan Tiongkok, sebelah timur berbatasan dengan Samudra Pasifik dan 
Papua Nugini, sebelah selatan berbatasan dengan Samudra Hindia, dan 
sebelah barat berbatasan dengan Samudra Hindia. 
ASEAN memiliki posisi geopolitik yang strategis. Wilayah ASEAN berada 
di persimpangan lalu lintas dunia yang memberikan kemudahan akses bagi 
penduduk dunia melakukan kegiatan kerja sama. ASEAN juga memiliki 
wilayah yang luas dan sumber daya alam melimpah yang memberikan peluang 
kerjasama investasi.","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 228, 'id': 'Geografi_228'}"
