text,metadata
"Gambar 1.12 Tiga perempuan muda Indonesia di jalan. Dua di antaranya 
adalah relawan Republik Indonesia dari Sulawesi, anggota 
angkatan bersenjata muda KRIS, di Yogyakarta, Desember 
1947 ...................................................................................................... 18
Gambar 1.13 Pada 15 September 1944, Sekutu mendaratkan sekitar 57.000 
pasukan di Morotai yang saat itu dipertahankan oleh sekitar 
500 tentara Jepang ........................................................................... 20
Gambar 1.14 Peristiwa Bandung Lautan Api. Kota Bandung bagian selatan dibakar oleh para pejuang sesaat sebelum ditinggalkan ..... 23
Gambar 1.15 Konflik antara pasukan Inggris dan pemuda Surabaya 
memanas. Di akhir Oktober 1945, Sukarno dan Hatta 
diberangkatan dari Jakarta ke Surabaya untuk mendinginkan suasana dan mengatur gencatan senjata .................................. 26
Gambar 1.16  Gambar I Gusti Ngurah Rai ........................................................... 29
Gambar 1.17 Duta besar Belanda di Jakarta Tjeerd De Zwaan berfoto bersama keluarga korban pembantaian yang dilakukan 
militer Belanda pada 1945—1949 untuk menumpas 
perlawanan Indonesia .................................................................... 32
Gambar 1.18 Raja Belanda Willem Alexander dan Ratu Maxima di dalam 
konferensi pers di Istana Bogor ................................................... 33
Gambar 1.19 Suasana Penandatangan hasil perundingan Linggarjati, 
tampak Amir Syarifudin, Mohammad Roem, F. de Boer, Sutan 
Sjahrir, Willem Schermerhorn, Van Mook, Max van Pol ..... 37
Gambar 1.20 Abdulkadir Widjojoatmodjo, wakil Belanda di Perjanjian 
Renville ............................................................................................... 38
Gambar 1.21 Amir Syarifuddin, wakil Indonesia di Perjanjian Renville .. 38
Gambar 1.23 Long March pasukan Indonesia dari Kuningan, Jawa Barat ke Jawa Tengah dengan perlengkapan seadanya ........................ 40
Gambar 1.24 Orang-Orang di Persimpangan Kiri Jalan ................................. 41
xi","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 10, 'id': 'Sejarah_10'}"
"Gambar 1.25 A.A. Maramis, Menteri Luar Negeri PDRI ................................. 43
Gambar 1.26 Jawaharlal Nehru, Perdana Menteri India ............................... 43
Gambar 1.27 Konferensi Inter-Indonesia pertama di Yogyakarta .............. 45
Gambar 1.28 Delegasi Indonesia dalam sidang DK PBB tahun 1947. Dari kiri 
ke kanan: Soedjatmoko, Soemitro Djojohadikoesoemo, Sutan Sjahrir, Charles Tamboe, H. Agoes Salim. Duduk di sebelah 
mereka adalah perwakilan India yaitu Dr. Padmanaba Pillai 
 ............................................................................................................... 48
Gambar 1.29 Sukarno sedang berbincang dengan pejabat formatur 
parlemen terpilih Mohammad Natsir di Istana Negara Jakarta
 ............................................................................................................... 52
Gambar 1.30 Poster karya seniman Indonesia yang menolak keberadaan kembali Belanda di Indonesia selepas proklamasi kemerdekaan .................................................................................... 56
Gambar 1.31 Laskar Rakyat Mengatoe Siasat (1946) ...................................... 57
Gambar 1.32 Persiapan Gerilja (1946) ................................................................. 57
Gambar 1.33 Kawan-Kawan Revolusi (1947) .................................................... 58
Gambar 1.34 Pengantin Revolusi (1955) ............................................................. 58
Gambar 1.35 Para tentara pelajar Republik Indonesia .................................. 61
Gambar 1.36 Potongan surat kabar Asia Raya ����������������������������������������� 62
Gambar 1.37  Perundingan Indonesia-Belanda ................................................. 63
Gambar 1.38  Poster propaganda Jawatan Penerangan Republik Indonesia ............................................................................................................... 66
Gambar 1.39 Pasukan gerilya berjaga-jaga di area persawahan ................ 67
Gambar 1.40 Poster propaganda pembentukan Negara Indonesia Timur sebagai bagian dari politik kolonialisme Belanda ................. 68
xii","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 11, 'id': 'Sejarah_11'}"
"Gambar 2.1 Gedung Bank Indonesia (1936) dan spesimen uang yang 
dikeluarkan oleh Bank Indonesia ............................................... 73
Gambar 2.2 Pembentukan Perserikatan Bangsa-Bangsa (PBB) pada 
24 Oktober 1945 melahirkan Piagam PBB sebagai salah 
satu dokumen sejarah penting yang menjadi katalisator 
perjuangan kemerdekaan dari berbagai bangsa ................... 74
Gambar 2.3  Peta politik dunia saat Perang Dingin pada tahun 1953 ...... 77
Gambar 2.4 Perangko bergambar Gedung Merdeka yang dikeluarkan oleh Pos Indonesia sebagai peringatan 25 tahun KAA  di 
Bandung .............................................................................................. 78
Gambar 2.5 Perangko Peringatan Konferensi Mahasiswa Asia Afrika di 
Bandung pada 1956 ......................................................................... 78
Gambar 2.6 Beberapa organisasi perempuan berdemo menentang PP 
No. 19 Tahun 1952. Peraturan pemerintah ini secara implisit 
mendukung poligini di kalangan pegawai negeri .................. 81
Gambar 2.7 Suasana pada saat penghitungan surat suara Pemilu 1955 di 
TPS Kelurahan Kemayoran yang berlangsung hingga malam, 
29 September 1955 ........................................................................... 83
Gambar 2.8 Foto lambang berbagai partai politik yang ikut dalam Pemilu 
1955 ...................................................................................................... 84
Gambar 2.9 Laskar perjuangan Indonesia pada masa revolusi fisik. Repro 
30 tahun Indonesia Merdeka, 1945–1949 .................................. 86
Gambar 2.10 Representasi pembangunan Indonesia era Sukarno ............ 91
Gambar 2.11 Upacara pembukaan Ganefo I di Gelora Bung Karno, Senayan ............................................................................................................... 92
Gambar 2.12 Hotel Indonesia, salah satu proyek yang dibiayai dana pampasan perang Jepang .............................................................. 93
Gambar 2.13  dr. J. Leimena, salah satu pencetus Bandung Plan ................. 94
xiii","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 12, 'id': 'Sejarah_12'}"
"Gambar 2.14 Antrean panjang masyarakat di depan kantor Bank 
Indonesia untuk menukarkan uang. Setelah 13 Januari 1966, 
uang kertas Rp10.000,00 dan Rp5.000,00 sudah tidak bisa 
lagi menjadi alat pembayaran yang sah. Salah satu kemelut 
ekonomi jelang pergantian kekuasaan di Indonesia saat itu.
 ............................................................................................................... 96
Gambar 2.15 Sampul buku Tragedi Nasional: Percobaan Kup G30S/PKI di 
Indonesia (1989) ................................................................................ 97
Gambar 2.16 Sampul buku Preliminary Analysis of the October 1, 1965 Coup 
in Indonesia (1971) ........................................................................... 97
Gambar 2.17 Sampul buku Musim Menjagal: Sejarah Pembunuhan Massal 
di Indonesia 1965-1966 (2018) ....................................................... 98
Gambar 2.18 Unjuk rasa mahasiswa dan berbagai organisasi masyarakat di tahun 1966 memprotes kebijakan Presiden Sukarno ...... 99
Gambar 2.19  Cuplikan film Gie (2005) yang menggambarkan situasi 
ekonomi dan politik Indonesia pada masa akhir pemerintahan Presiden Sukarno ........................................................................... 100
Gambar 2.20 Delegasi Kowani (Kongres Wanita Indonesia) dalam 
Konferensi Perempuan Asia Afrika tahun 1958 di Colombo. 
Dari kiri ke kanan: Nani Soewondo, S.K. Trimurti, Soehartini, 
Maria Ulfah Santoso, Hurustiati Soebandrio, Nyonya Soejono 
Prawirobismo, Nyonya Ilyas Sutan Pangeran, dan Kartini K. 
Radjasa .............................................................................................. 103
Gambar 3.2 Presiden Indonesia Sukarno (kiri) sedang berbincang dengan 
Letjen Soeharto setelah sesi pembubaran komando Malaysia, 
24 Agustus 1966, di Jakarta ......................................................... 110
Gambar 3.3 Soeharto dilantik oleh MPRS sebagai Presiden Republik 
Indonesia untuk masa jabatan 1968—1973 ........................... 113
xiv","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 13, 'id': 'Sejarah_13'}"
"Gambar 3.4 Para pengunjuk rasa merayakan kegembiraan atas kelahiran 
Supersemar yang menandai peralihan kekuasaan dengan 
beramai-ramai menaiki truk militer ........................................ 114
Gambar 3.5 Presiden Soeharto sedang memegang medali yang diberikan 
oleh Direktur Jenderal FAO, Edward Saouma atas prestasi 
Swasembada Pangan tahun 1984 di Binagraha, Jakarta, 21 
Juli 1986 ............................................................................................ 116
Gambar 3.6 Lambang ASEAN bergambar sepuluh padi terhimpun yang melambangkan sepuluh anggota ASEAN ............................... 118
Gambar 3.7 Logo Pemilhan Umum 1971, pemilu pertama di era Orde 
Baru .................................................................................................... 119
Gambar 3.8 Suasana pemilihan umum tahun 1971 yang dilakukan oleh 
TPS luar negeri oleh Kemenlu pada 3 Juli 1971 .................... 119
Gambar 3.9 Suasana kawasan Jl. Thamrin, Jakarta tahun 1970-an. 
Perekonomian Indonesia mulai meningkat setelah krisis 
politik dan ekonomi di dekade sebelumnya .......................... 122
Gambar 3.10  Ilustrasi suasana puskesmas di Indonesia .............................. 124
Gambar 3.11 Logo Keluarga Berencana (KB) yang menyiratkan keluarga dengan dua orang anak ............................................................... 125
Gambar 3.12 Ibu Tien Soeharto sedang melaksanakan kegiatan imunisasi di Puskesmas ................................................................................... 126
Gambar 3.13 Mahasiswa bersama masyarakat turun ke jalan saat peristiwa Malari ................................................................................................ 130
Gambar 3.14  Aksi demonstrasi mahasiswa pada 19 Mei 1998 yang 
menuntut Presiden Soeharto mundur dari jabatannya ..... 133
Gambar 3.15 Beberapa SD Inpres di Indonesia .............................................. 140
Gambar 4.1 Pelantikan Wakil Presiden B.J. Habibie menjadi Presiden RI menggantikan Presiden Soeharto ............................................. 147
xv","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 14, 'id': 'Sejarah_14'}"
"Gambar 4.2 Mahasiswa mengibarkan bendera merah putih di atas gedung 
MPR saat unjuk rasa menuntut reformasi dan Presiden 
Soeharto turun dari jabatannya, Mei 1998 ............................. 148
Gambar 4.3 Seorang guru penggerak di Kota Jayapura bersama murid-
muridnya .......................................................................................... 154
Gambar 4.5 Contoh poster impian masa depan ........................................... 157
Gambar 4.6 Ilustrasi keruwetan birokrasi pada zaman Orde baru ....... 158
Gambar 4.7 Gedung Komisi Pemilhan Umum (KPU), salah satu lembaga nonstruktural yan glahir pada era Reformasi ....................... 160
Gambar 4.8 Tugu Marsinah, pahlawan buruh ............................................. 161
Gambar 4.9 Jembatan Barelang di Kepulauan Riau, salah satu daerah  provinsi hasil pemekaran di era Reformasi ........................... 162
Gambar 4.10 Partai-partai nasional peserta Pemilu 2019 ........................... 166
Gambar 4.11 Suasana saat pemilu langsung tahun 2019. Petugas Kelompok 
Penyelenggara Pemungutan Suara (KPPS) melayani warga 
yang akan memberikan hak suaranya dengan mengenakan 
pakaian bertema “super hero” .................................................. 167
Gambar 4.12 Infografik pengertian dan prinsp utama jurnalisme warga.
 ............................................................................................................. 169
Gambar 4.13 Tol Laut, salah satu infrastruktur kemaritiman untuk mendistribusikan barang kebutuhan pokok ke wilayah-
wilayah Indonesia yang tertinggal, terpencil, terluar, serta 
perbatasan ....................................................................................... 172
Gambar 4.14 Presiden Susilo Bambang Yudhoyono didampingi Ibu Ani Yudhoyono meresmikan Rumah Pintar Flobamora di 
Atambua, NTT, 10 Februari 2011 ............................................... 173
Gambar 4.15 Ratusan unit rumah yang telah didirikan untuk korban tsunami di kawasan Lampu’uk, Kecamatan Lhoknga, 
Kabupaten Aceh Besar ................................................................. 175
xvi","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 15, 'id': 'Sejarah_15'}"
"Gambar 4.16 Rumah kubah antigempa di New Nglepen, Prambanan, yang 
dibangun pascagempa Jogja 2006 ............................................. 177
Gambar 4.17 Pembangunan kembali jembatan kuning di Kota Palu akibat 
gempa dan tsunami sebagai bagian dari upaya rekonstruksi 
pascagempa ..................................................................................... 178
Gambar 4.18 Direktur Pelaksana Dana Moneter Internasional (IMF) Michel Comdessus menyaksikan Presiden Soeharto menandatangani 
nota kesepakatan bantuan di Jalan Cendana, 15 Januari 1998. 
Soeharto menyerah dan meminta bantuan IMF menyusul 
anjloknya nilai rupiah dari Rp2.500 per dolar AS menjadi 
Rp11.700 per dolar AS ................................................................... 182
Gambar 4.19 Infografik Postur Anggaran Pendidikan APBN TA 2019 ..... 183
xvii","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 16, 'id': 'Sejarah_16'}"
"xviii62 SEJARAH UNTUK SMA KELAS XIIGambaran Tema
Pada bab ini kalian mempelajari sejarah Indonesia pada masa Demokrasi 
Liberal hingga masa Demokrasi Terpimpin tahun 1950—1966. Mosi Integral Natsir adalah titik awal dari perubahan bentuk Republik Indonesia Serikat (RIS) menjadi Negara Kesatuan Republik Indonesia (NKRI). Pembahasan akan dimulai dari keberadaan Indonesia di tengah konstelasi Perang Dingin. Pengaruh ideologi yang berkembang dalam ranah global memunculkan polarisasi kekuasaan dan identitas politik baru di NKRI. Hal ini membuat 
ketidakseimbangan relasi pusat dan daerah yang mengancam kesatuan. 
Dinamika ini menimbulkan berbagai gejolak sosial, budaya, dan ekonomi 
di masyarakat hingga efek domino dari peristiwa 30 September 1965. 
Berbagai materi tersebut dapat diajarkan secara kronologis, tematis, atau 
kombinasi keduanya. 
Tujuan Pembelajaran
Siswa mampu  menggunakan keterampilan sejarah untuk mengevaluasi 
secara kritis dinamika kehidupan bangsa Indonesia pada masa Demokrasi Liberal hingga Demokrasi Terpimpin dari berbagai perspektif; merefleksikannya untuk kehidupan masa kini dan masa depan; serta melaporkannya dalam bentuk lisan, tulisan, dan/atau media lainnya. Gambaran tema disajikan pada setiap awal bab. Bagian 
ini menjelaskan secara umum ringkasan ruang lingkup 
dan materi yang akan dipelajari. Gambaran Tema akan 
memudahkan peserta didik  dalam memahami secara cepat 
cakupan materi yang akan dipelajari dalam suatu bab.
 Tujuan Pembelajaran (TP)
 TP memberikan gambaran tentang tujuan yang hendak dicapai oleh 
peserta didik setelah mempelajari setiap bab. Isi TP diturunkan dari CP 
dan Profil Pelajar Pancasila. Rumusan TP dapat meliputi aspek kognitif, 
afektif, dan psikomotorik.Petunjuk Penggunaan Buku","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 17, 'id': 'Sejarah_17'}"
"Kata Kunci
 Pada bagian ini disajikan kata kunci yang menjadi pokok masalah dari 
setiap awal bab.
xix
63 BAB 2: DEMOKRASI LIBERAL HINGGA DEMOKRASI TERPIMPIN (1950—1966)Materi
1. Indonesia di Tengah Konstelasi Perang Dingin
2. Polarisasi Kekuasaan dan Politik Identitas 
3. Ketidakseimbangan Relasi Pusat dan Daerah
4. Perkembangan Sosial, Budaya, dan Ekonomi 
5. Efek Domino Peristiwa 30 September 1965
Pertanyaan Kunci
1. Seperti apa posisi Indonesia di tengah konstelasi 
Perang Dingin?
2. Seperti apa bentuk polarisasi kekuasaan dan politik indentitas pada masa 1950 hingga 1960-an di Indonesia?
3. Apa akibat dari ketidakseimbangan relasi pusat dan daerah pada masa Demokrasi Liberal hingga Demokrasi Terpimpin?
4. Bagaimana perkembangan sosial, budaya, dan ekonomi yang terjadi sepanjang periode Demokrasi Liberal hingga Demokrasi Terpimpin?
5. Seperti apa efek domino yang ditimbulkan dari Peristiwa 30 September 1965?
Kata Kunci
Demokrasi Liberal, Demokrasi Terpimpin, Perang Dingin, Polarisasi Kekuatan dan Politik Indentitas, Dana Pampasan Perang, Gerakan 30 September 1965. Pertanyaan Kunci 
 Pertanyaan kunci yang disajikan pada BS diharapkan dapat memotivasi 
peserta didik untuk belajar dan mencapai TP pada setiap bab. 
Pertanyaan kunci dapat menjadi pemantik bagi peserta didik untuk 
mempelajari materi secara lebih mendalam.","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 18, 'id': 'Sejarah_18'}"
"xx Snapshot
 Pada bagian ini terdapat foto ataupun ilustrasi yang merepresentasikan 
materi yang hendak dipelajari pada setiap babnya. Gambar atau ilustrasi 
merupakan apersepsi sebelum topik baru dipelajari. Harapannya 
snapshot dapat mendorong peserta didik tertarik belajar atau membaca 
materi pembelajaran. 
5 BAB 1: PERJUANGAN MEMPERTAHANKAN KEMERDEKAANApakah kalian pernah mengikuti lomba atau karnaval seperti 
gambar di atas? Peristiwa proklamasi kemerdekaan Indonesia selalu dirayakan secara semarak di Indonesia. Namun, tahukah kalian mengenai peristiwa-peristiwa yang terjadi setelah 17 Agustus 1945? Apa saja yang terjadi setelah Indonesia merdeka?
Gambar 1.1 Gigit Koin dalam Pepaya, salah satu lomba perayaan 17 Agustus 
Sumber:Pandi Ahmad Gunawan/Wikimedia Common/CC-BY-SA 4.0 (2018)
Gambar 1.2 Karnaval Perayaan HUT ke-77 RI di Cipete Utara, Jakarta
Sumber:Grandyos Zafna/Detik (2022)SNAPSHOT","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 19, 'id': 'Sejarah_19'}"
"xxi Materi Pembelajaran
 Materi pembelajaran berisi rangkaian narasi yang disediakan bagi 
siswa. Guru sebaiknya tidak hanya membaca BS, tetapi juga referensi 
lainnya seperti artikel jurnal atau buku-buku sejarah lain. BS hanya 
berisi materi esensial yang dipaparkan secara singkat untuk mencapai 
TP dan CP. 
66 SEJARAH UNTUK SMA KELAS XIIA. Indonesia di Tengah Konstelasi 
Perang Dingin
Tahukah kalian bahwa Perang Dunia II membawa 
dampak yang besar dalam sejarah global? Meskipun tidak semua negara di dunia terlibat secara langsung dalam perang ini, efeknya sangat luar biasa dalam perubahan tatanan politik dan ekonomi global. Bahkan, dampaknya bisa kita rasakan sampai sekarang. Salah satunya adalah kemerdekaan bangsa-bangsa di berbagai belahan dunia, terutama di Asia dan Afrika. Dapatkah kalian menyebutkan negara mana saja yang memperoleh kemerdekaan setelah berakhirnya Perang Dunia II? Mengapa banyak negara yang merdeka pada periode ini?Gambar 2.2  
Pembentukan 
Perserikatan Bangsa-Bangsa (PBB) pada 24 Oktober 1945 melahirkan Piagam PBB sebagai salah satu dokumen sejarah penting yang menjadi katalisator perjuangan kemerdekaan dari berbagai bangsa
Sumber:UN Photo (1945)","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 20, 'id': 'Sejarah_20'}"
"xxii Aktivitas
 BS memuat berbagai aktivitas yang dapat dilakukan oleh peserta didik 
untuk memahami materi dan mencapai TP. Guru dapat menggunakan 
berbagai aktivitas yang disediakan dalam BS atau mengembangkan 
sendiri sesuai dengan kondisi di sekolah.
102 SEJARAH UNTUK SMA KELAS XIIMasa Akhir Penuh Gejolak dalam Catatan Sejarah
Periode transisi masa pemerintahan Sukarno ke masa Soeharto 
diwarnai gejolak politik dan sosial di dalam masyarakat. Gejolak ini terabadikan dalam sumber-sumber sejarah yang ditulis berdasarkan kesaksian berbagai pihak yang pernah terlibat dan merasakan masa peralihan tersebut. Salah satunya adalah buku Pengumpulan Sumber Sejarah Lisan: Gerakan Mahasiswa 
1966 dan 1998 yang diterbitkan oleh Kementerian Pariwisata dan Ekonomi Kreatif (2011). Buku tersebut merupakan sumber sejarah penting bagi generasi muda yang ingin mengkaji masa peralihan kekuasaan ini. Buku tersebut dapat kalian akses melalui laman daring. Selain itu ada pula beberapa jurnal dan biografi tokoh-tokoh nasional yang menceritakan masa-masa penuh gejolak tersebut. AKTIVITAS
Gambar 3.4  
Para pengunjuk rasa merayakan kegembiraan atas kelahiran Supersemar yang 
menandai peralihan kekuasaan dengan beramai-ramai menaiki truk militer.
Sumber:Algemeen Nederlands Persbureau/Het Geheugen (1966)","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 21, 'id': 'Sejarah_21'}"
"xxiii Ilustrasi
 BS dilengkapi dengan berbagai ilustrasi untuk menggambarkan isi 
materi secara visual sehingga menarik dan mudah dipahami oleh 
peserta didik. Beberapa ilustrasi yang disajikan dalam BS diambil dari 
sumber-sumber primer yang tersedia secara daring.
69 BAB 2: DEMOKRASI LIBERAL HINGGA DEMOKRASI TERPIMPIN (1950—1966)
Anggota NATO
Sekutu negara-
negara Barat
Koloni negara-
negara BaratUni Soviet dan negara-negara satelitnya
Sekutu Uni SovietTidak menyatakan 
keberpihakan
Gambar 2.3 Peta politik dunia saat Perang Dingin pada tahun 1953
Sumber: dimodifikasi dari Mosedschurte/Wikimedia Common/CC-BY-SA 3.0 (1945)
139 BAB 4: INDONESIA MASA REFORMASIContoh:
Petunjuk Kerja
1. Tugas dikerjakan secara individu.
2. Kalian dapat bertanya kepada guru, orangtua, tetangga, dan alumni 
sekolah mengenai perguruan tinggi dan skema beasiswa.
3. Kalian juga dapat mencari petunjuk pada laman pencarian digital atau informasi pada situs web perguruan tinggi  
4. Kalian bisa menggunakan aplikasi pembuat poster daring, ataupun dengan program desain lain. Apabila tidak memungkinkan mengakses aplikasi atau program desain, silakan menggambarnya dengan kreasi kalian sendiri.
Gambar 4.5 Contoh poster impian masa depan.
Sumber:M Rizal Abdi/Kemdikbudristek (2022)","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 22, 'id': 'Sejarah_22'}"
"xxiv Viva Historia
 Bagian ini berisi pengayaan materi yang terkait dengan tema pada 
tiap bab atau subbab. Peserta didik dapat memperluas khazanah 
pengetahuan sejarahnya dengan membaca Viva Historia.
116 SEJARAH UNTUK SMA KELAS XIIJalan Panjang Usaha Pengendalian Jumlah Penduduk
Program Transmigrasi dan Keluarga Berencana di Indonesia merupakan 
salah satu ikon keberhasilan Orde Baru. Program transmigrasi sebenarnya telah dilakukan sejak masa Hindia Belanda pada tahun 1905. Program ini terus dilanjutkan pada masa pemerintahan Presiden Sukarno, Orde Baru, hingga masa Reformasi. Jika kalian tertarik dengan sejarah transmigrasi di Indonesia, kalian bisa mengunjungi Museum Transmigrasi di Provinsi Lampung yang menyimpan memori dari para transmigran yang menetap 
di Lampung. 
Selain faktor perpindahan penduduk, naik turunnya jumlah penduduk 
di suatu wilayah dipengaruhi juga oleh wabah penyakit. Semenjak terjadi 
pandemi Covid-19 di Indonesia, nama dr. Sulianti Saroso tenar sebagai nama sebuah rumah sakit penyakit infeksi (RSPI) yang sering menjadi rujukan awal di kala pandemi. RSPI ini juga menjadi pusat penelitian penyakit menular di Indonesia. Namun, tak banyak orang yang mengenal sosok dr. Sulianti Saroso yang berperan penting dalam perjalanan usaha pengendalian jumlah penduduk dan kesehatan masyarakat di Indonesia. Kiprah beliau sebagai sosok dokter pejuang yang pantang menyerah telah diabadikan dalam sebuah film dokumenter sejarah karya Miles Film yang bekerja sama dengan PT Pembanganan Jaya. 
Referensi: 
Dinas Pariwisata Kabupaten Pesawaran, 2022, “Museum Transmigrasi” dapat diakses 
pada https://wisata.pesawarankab.go.id/destinasi/museum-transmigrasi 
Petrik Matanasi, 2021, “Menteri Sukarno, penggagas cikal bakal Puskesmas, tirto.id 
dapat diakses pada https://tirto.id/johannes-leimena-menteri-sukarno-penggagas-
cikal-bakal-puskesmas-ehyGVIVA HISTORIA","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 23, 'id': 'Sejarah_23'}"
"xxv	 Refleksi
 Berisi pertanyaan ataupun pernyataan yang mengajak peserta didik 
untuk merefleksikan materi yang telah dipelajari. Peserta didik diajak 
untuk merenungkan berbagai nilai, hikmah, atau pelajaran berharga 
dari tiap bab. Dari hasil refleksi ini, diharapkan peserta didik mampu 
menyusun rencana tindakan (action plan) di masa kini dan masa depan.
92 SEJARAH UNTUK SMA KELAS XIIDari beragam peristiwa yang terjadi sepanjang periode 
Demo krasi Parlementer hingga Demokrasi Terpimpin, 
Indonesia mengalami masa-masa yang berat penuh gejolak dan konflik. Di balik itu semua, Indonesia juga memiliki pencapaian dan kemajuan sebagai negara bangsa dan 
pembangunan masyarakatnya. Bagaimana sikap kalian 
menanggapi peristiwa-peristiwa yang terjadi pada periode tersebut? Penggalian terhadap narasi sejarah dari berbagai perspektif akan memperkaya pengetahuan dan refleksi kita terhadap masa lalu. Sejatinya manusia dapat belajar dari sejarah agar tidak mengulangi kesalahan dan mengambil hikmah dari peristiwa masa lalu.REFLEKSI
Gambar 2.18 Cuplikan film Gie (2005) yang menggambarkan situasi ekonomi dan politik 
Indonesia pada masa akhir pemerintahan Presiden Sukarno. 
Sumber: Spaarnestad Subjects/ nationaalarchief.nl (1966)","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 24, 'id': 'Sejarah_24'}"
"xxvi Peta Materi 
 Peta Materi dibuat dalam bentuk mind map untuk mempermudah 
siswa mengingat kembali konsep yang mereka sudah pelajari dan pada 
akhirnya mempermudah mengingat dalam memori jangka panjang 
peserta didik.","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 25, 'id': 'Sejarah_25'}"
"ASESMEN
Pilihan Ganda
1. Periode Reformasi di Indonesia dimulai sejak tahun 1998.
SEBAB
Reformasi merupakan suatu bentuk perubahan dalam sistem politik 
(demokrasi) yang terjadi baik secara cepat maupun berangsur-angsur melalui mekanisme lembaga pemerintahan yang ada.
Pilihlah
a. Jika pernyataan benar, alasan benar, dan keduanya menunjukkan 
hubungan sebab akibat.
b. Jika pernyataan benar dan alasan benar, tetapi keduanya tidak menunjukkan hubungan sebab akibat.
c. Jika pernyataan benar dan alasan salah.
d. Jika penyataan salah dan alasan benar.
e. Jika pernyataan dan alasan, keduanya salah.
2. Pada masa reformasi terjadi beberapa kali amandemen UUD 1945. 
Amandemen mengamanatkan pemerintah untuk menyediakan 20% 
dari APBN untuk anggaran pendidikan adalah…
a. Amandemen Pertama tahun 1999
b. Amandemen Kedua tahun 2000
c. Amandemen Ketiga tahun 2001
d. Amandemen Keempat tahun 2002
e. Amandemen Kelima tahun 2003
179 BAB 4: INDONESIA MASA REFORMASI
xxvii Asesmen Pembelajaran 
 Pada setiap akhir bab BS disediakan contoh asesmen yang bisa dipakai 
guru, seperti soal pilihan ganda, uraian. Asesmen ini dapat pula berupa 
rekomendasi proyek pembelajaran.","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 26, 'id': 'Sejarah_26'}"
